Spec_ID,pu id,Type,Status,,,,,,,,,,,,,,,,,,,
228,367,Arctostaphylos morroensis,"endangered, endemic, G2/S2.2",,,,,,,,,,,,,,,,,,,
228,368,Arctostaphylos morroensis,"endangered, endemic, G2/S2.2",,,,,,,,,,,,,,,,,,,
119,368,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
119,370,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
128,370,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
249,370,Parmotrema hypoleucinum,N/A,,,,,,,,,,,,,,,,,,,
501,372,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
116,372,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,372,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,372,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,372,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
815,372,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
119,372,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
807,372,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,372,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
501,373,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
116,373,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,373,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,373,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,373,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
815,373,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
119,373,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
807,373,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,373,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
110,400,Laterallus jamaicensis coturniculus,"threatened, G4T1/S1",,,,,,,,,,,,,,,,,,,
706,400,Danaus plexippus,G4/S3,,,,,,,,,,,,,,,,,,,
235,400,Cordylanthus maritimus maritimus,G4?T2/S2.1,,,,,,,,,,,,,,,,,,,
503,400,Actinemys marmorata,G3G4T2T3Q/S2,,,,,,,,,,,,,,,,,,,
503,401,Actinemys marmorata,G3G4T2T3Q/S2,,,,,,,,,,,,,,,,,,,
116,431,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,431,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,431,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,431,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,431,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,431,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,431,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
816,431,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,431,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,431,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
701,432,Helminthoglypta walkeriana,"endangered, endemic, G1/S1",,,,,,,,,,,,,,,,,,,
107,432,Arenaria melanocephala,G5/SNRN,,,,,,,,,,,,,,,,,,,
122,432,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
140,432,Calidris alba,G5/SNRN,,,,,,,,,,,,,,,,,,,
133,432,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
147,432,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,432,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,432,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
105,432,Haematopus bachmani,G5/S2,,,,,,,,,,,,,,,,,,,
113,432,Larus californicus,G5/S2,,,,,,,,,,,,,,,,,,,
142,432,Limnodromus griseus,G5/SNRN,,,,,,,,,,,,,,,,,,,
130,432,Limosa fedoa,G5/SNRN,,,,,,,,,,,,,,,,,,,
129,432,Numenius americanus,G5/S2,,,,,,,,,,,,,,,,,,,
136,432,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
126,432,Passerculus sandwichensis rostratus,G5T2T3/S2?,,,,,,,,,,,,,,,,,,,
120,432,Phalacrocorax auritus,G5/S3,,,,,,,,,,,,,,,,,,,
121,432,Sterna elegans,G2/S1,,,,,,,,,,,,,,,,,,,
116,443,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,443,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,443,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,443,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,443,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,443,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,443,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
816,443,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,443,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
138,443,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,443,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
107,443,Arenaria melanocephala,G5/SNRN,,,,,,,,,,,,,,,,,,,
140,443,Calidris alba,G5/SNRN,,,,,,,,,,,,,,,,,,,
142,443,Limnodromus griseus,G5/SNRN,,,,,,,,,,,,,,,,,,,
130,443,Limosa fedoa,G5/SNRN,,,,,,,,,,,,,,,,,,,
129,443,Numenius americanus,G5/S2,,,,,,,,,,,,,,,,,,,
126,443,Passerculus sandwichensis rostratus,G5T2T3/S2?,,,,,,,,,,,,,,,,,,,
120,443,Phalacrocorax auritus,G5/S3,,,,,,,,,,,,,,,,,,,
121,443,Sterna elegans,G2/S1,,,,,,,,,,,,,,,,,,,
701,444,Helminthoglypta walkeriana,"endangered, endemic, G1/S1",,,,,,,,,,,,,,,,,,,
814,444,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,444,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
816,444,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,444,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
101,444,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
501,465,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
501,466,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
116,482,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,482,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,482,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,482,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
147,482,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
128,482,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
814,482,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,482,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,482,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,482,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,482,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,482,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,482,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
138,482,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,482,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
501,484,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
116,484,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,484,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,484,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,484,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
815,484,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
501,486,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
814,490,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
807,490,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,490,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,490,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
101,490,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,494,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,494,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,494,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,494,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
816,494,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,494,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,494,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
501,524,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
815,524,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
116,526,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,526,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,526,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,526,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,526,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
806,526,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
807,526,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
138,526,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
501,527,Phrynosoma coronatum frontale,G4G5/S3S4,,,,,,,,,,,,,,,,,,,
116,527,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,527,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,527,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,527,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
815,527,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
119,527,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
807,527,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,527,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
119,544,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
807,544,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,544,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
301,545,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
301,547,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
125,548,Larus heermanni,G4/SNRN,,,,,,,,,,,,,,,,,,,
116,564,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,564,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,564,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,564,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,564,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
807,564,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,564,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
119,584,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
116,588,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,588,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,588,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,588,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,588,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
806,588,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
807,588,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
138,588,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,588,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,590,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,590,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,590,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,590,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,590,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
807,590,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,590,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
141,628,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
116,628,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,628,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,628,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
148,628,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
133,628,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
149,628,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
147,628,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,628,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,628,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
815,628,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,628,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,628,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,628,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,628,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,628,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,628,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
815,629,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,629,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,629,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,629,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,629,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,629,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
135,641,Contopus cooperi,G4/S4,,,,,,,,,,,,,,,,,,,
815,643,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,643,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,643,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,643,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,643,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,643,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
701,644,Helminthoglypta walkeriana,"endangered, endemic, G1/S1",,,,,,,,,,,,,,,,,,,
116,644,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,644,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,644,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
148,644,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
133,644,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
149,644,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
147,644,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,644,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,644,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
815,644,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,644,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,644,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,644,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,644,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,644,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,644,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
133,649,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
133,651,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
132,651,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
116,658,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,658,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,658,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,658,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,658,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
807,658,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,658,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
119,664,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
119,665,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
807,665,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
116,666,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,666,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,666,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,666,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,666,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
807,666,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
101,666,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
141,667,Accipiter striatus,G5/S3,,,,,,,,,,,,,,,,,,,
116,667,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
119,667,Accipiter cooperii,G5/S3,,,,,,,,,,,,,,,,,,,
134,667,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
122,667,Buteo regalis,G4/S3S4,,,,,,,,,,,,,,,,,,,
148,667,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
133,667,Circus cyaneus,G5/S3,,,,,,,,,,,,,,,,,,,
149,667,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
147,667,Empidonax traillii,"endangered, G5/S1S2",,,,,,,,,,,,,,,,,,,
132,667,Falco columbarius,G5/S3,,,,,,,,,,,,,,,,,,,
137,667,Falco mexicanus,G5/S3,,,,,,,,,,,,,,,,,,,
128,667,Lanius ludovicianus,G4/S4,,,,,,,,,,,,,,,,,,,
806,667,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,667,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,667,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
138,667,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,667,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,9,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,9,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,9,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,9,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,9,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,9,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,9,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
816,9,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
138,9,Progne subis,G5/S3,,,,,,,,,,,,,,,,,,,
101,9,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
302,9,Eucyclogobius newberryi,"endangered, G3/S2S3",,,,,,,,,,,,,,,,,,,
301,9,Oncorhynchus mykiss irideus,"threatened, G5T2Q/S2",,,,,,,,,,,,,,,,,,,
705,13,Plebejus icarioides moroensis,"endemic, G5T1T3/S1S3",,,,,,,,,,,,,,,,,,,
228,13,Arctostaphylos morroensis,"endangered, endemic, G2/S2.2",,,,,,,,,,,,,,,,,,,
228,15,Arctostaphylos morroensis,"endangered, endemic, G2/S2.2",,,,,,,,,,,,,,,,,,,
247,16,Cladonia firma,G4/S1.1,,,,,,,,,,,,,,,,,,,
228,16,Arctostaphylos morroensis,"endangered, endemic, G2/S2.2",,,,,,,,,,,,,,,,,,,
815,16,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,16,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,16,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,16,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,16,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,16,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
815,17,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,17,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,17,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,17,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
816,17,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,17,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
815,20,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
806,20,Myotis evotis,G5/S4?,,,,,,,,,,,,,,,,,,,
804,20,Myotis thysanodes,G4G5/S4,,,,,,,,,,,,,,,,,,,
807,20,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
802,20,Nyctinomops macrotis,G5/S2,,,,,,,,,,,,,,,,,,,
136,26,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
116,27,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,27,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,27,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,27,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,27,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,27,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
816,27,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,27,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
101,27,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
815,37,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
807,37,Myotis volans,G5/S4?,,,,,,,,,,,,,,,,,,,
814,37,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,37,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,37,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
814,39,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,39,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,39,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,41,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,41,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,41,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,41,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,41,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,41,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
816,41,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,41,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
814,47,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,47,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
814,48,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,48,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
814,49,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,49,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,49,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
814,50,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,50,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
136,50,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
101,50,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
814,52,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
816,52,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,52,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
814,53,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
136,53,Pandion haliaetus,G5/S3,,,,,,,,,,,,,,,,,,,
116,63,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,63,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,63,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,63,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,63,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,63,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
816,63,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,63,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,64,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
134,64,Baeolophus inornatus,G5/S3,,,,,,,,,,,,,,,,,,,
148,64,Chamaea fasciata,G5/SNR,,,,,,,,,,,,,,,,,,,
149,64,Dendroica petechia,G5T3?/S2,,,,,,,,,,,,,,,,,,,
814,64,Lasiurus blossevillii,G5/S3?,,,,,,,,,,,,,,,,,,,
815,64,Myotis ciliolabrum,G5/S2S3,,,,,,,,,,,,,,,,,,,
816,64,Myotis yumanensis,G5/S4?,,,,,,,,,,,,,,,,,,,
101,64,Selasphorus sasin,G5/SNR,,,,,,,,,,,,,,,,,,,
116,65,Toxostoma redivivum,G5/SNR,,,,,,,,,,,,,,,,,,,
